F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_405.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_405.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_405.jpg, 0, 0.3639457, 0, 0.3122686
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_507.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_507.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_507.jpg, 0, 0.6635137, 0, 0.949116
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_609.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_609.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_609.jpg, 0, 0.9628674, 0, 1.961849
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_710.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_710.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_710.jpg, 0, 1, 0, 3.130763
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_811.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_811.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_811.jpg, 0, 1, 0, 4.306327
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_45_913.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_45_913.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_45_913.jpg, -0.2624627, 1, 0, 5.686848
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_014.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_014.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_014.jpg, 0, 1, 0, 6.834175
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_116.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_116.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_116.jpg, 0, 1, 0, 7.971574
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_217.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_217.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_217.jpg, -0.1323987, 1, 0, 9.095066
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_318.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_318.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_318.jpg, -0.4317204, 1, 0, 10.15906
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_421.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_421.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_421.jpg, -0.5617129, 1, 0, 11.17247
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_524.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_524.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_524.jpg, -0.2548896, 1, 0, 12.0786
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_627.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_627.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_627.jpg, 0, 1, 0, 13.36371
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_728.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_728.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_728.jpg, 0, 1, 0, 14.3294
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_830.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_830.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_830.jpg, 0, 1, 0, 15.49855
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_46_931.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_46_931.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_46_931.jpg, -0.1458449, 1, 0, 16.49843
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_032.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_032.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_032.jpg, 0, 1, 0, 17.76667
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_134.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_134.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_134.jpg, -0.1573242, 1, 0, 18.80258
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_235.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_235.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_235.jpg, -0.4593769, 1, 0, 19.72782
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_335.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_335.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_335.jpg, -0.7362149, 1, 0, 20.51501
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_437.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_437.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_437.jpg, -0.4307295, 1, 0, 21.44866
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_538.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_538.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_538.jpg, -0.1370608, 1, 0, 22.49511
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_640.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_640.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_640.jpg, 0, 1, 0, 23.4211
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_741.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_741.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_741.jpg, 0, 1, 0, 24.40502
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_840.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_840.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_840.jpg, 0, 1, 0, 25.36291
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_47_945.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_47_945.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_47_945.jpg, -0.2722288, 1, 0, 26.28062
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_047.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_047.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_047.jpg, -0.5830508, 1, 0, 27.02597
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_153.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_153.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_153.jpg, -0.2335679, 1, 0, 28.10858
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_254.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_254.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_254.jpg, 0, 1, 0, 29.02546
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_356.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_356.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_356.jpg, 0, 1, 0, 29.9354
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_456.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_456.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_456.jpg, 0, 1, 0, 30.19031
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_556.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_556.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_556.jpg, 0, 1, 0, 30.19072
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_656.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_656.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_656.jpg, 0, 1, 0, 30.19034
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_758.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_758.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_758.jpg, 0, 1, 0, 30.19032
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_860.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_860.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_860.jpg, 0, 1, 0, 30.19032
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_48_960.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_48_960.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_48_960.jpg, 0, 1, 0, 30.19032
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_062.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_062.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_062.jpg, -0.227259, 1, 0, 30.17683
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_163.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_163.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_163.jpg, -0.476225, 1, 0, 30.14707
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_269.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_269.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_269.jpg, -0.1660246, 1, 0, 30.19328
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_369.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_369.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_369.jpg, 0, 1, 0, 30.18881
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_473.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_473.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_473.jpg, 0, 1, 0, 30.1899
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_575.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_575.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_575.jpg, 0, 1, 0, 30.19012
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_677.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_677.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_677.jpg, 0, 1, 0, 30.18993
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_779.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_779.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_779.jpg, 0, 1, 0, 30.18998
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_880.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_880.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_880.jpg, 0, 1, 0, 30.19061
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_49_980.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_49_980.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_49_980.jpg, 0, 1, 0, 30.19038
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_082.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_082.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_082.jpg, 0, 1, 0, 30.19118
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_184.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_184.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_184.jpg, 0, 1, 0, 30.19035
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_289.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_289.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_289.jpg, -0.2729451, 1, 0, 30.17201
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_389.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_389.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_389.jpg, -0.4379345, 1, 0, 30.15747
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_491.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_491.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_491.jpg, -0.1403875, 1, 0, 30.19398
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_593.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_593.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_593.jpg, 0, 1, 0, 30.18903
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_693.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_693.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_693.jpg, 0, 1, 0, 30.19033
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_794.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_794.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_794.jpg, 0, 1, 0, 30.19018
F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\center_2018_12_30_00_02_50_893.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\left_2018_12_30_00_02_50_893.jpg, F:\My Docs\USC Docs\MOOCs\Self Driving Car\Behavioural Cloning\Data\IMG\right_2018_12_30_00_02_50_893.jpg, 0, 1, 0, 30.19092
